file_name,split,label
img_2150.npy,train,1.0
img_2151.npy,train,8.0
img_2152.npy,train,7.0
img_2153.npy,train,8.0
img_2154.npy,train,4.0
img_2155.npy,train,2.0
img_2156.npy,train,4.0
img_2157.npy,train,7.0
img_2158.npy,train,9.0
img_2159.npy,train,7.0
img_2160.npy,train,5.0
img_2161.npy,train,4.0
img_2162.npy,train,0.0
img_2163.npy,train,5.0
img_2164.npy,train,8.0
img_2165.npy,train,5.0
img_2166.npy,train,6.0
img_2167.npy,train,4.0
img_2168.npy,train,6.0
img_2169.npy,train,4.0
img_2170.npy,train,7.0
img_2171.npy,train,0.0
img_2172.npy,train,7.0
img_2173.npy,train,8.0
img_2174.npy,train,1.0
img_2175.npy,train,3.0
img_2176.npy,train,6.0
img_2177.npy,train,4.0
img_2178.npy,train,5.0
img_2179.npy,train,8.0
img_2180.npy,train,3.0
img_2181.npy,train,0.0
img_2182.npy,train,5.0
img_2183.npy,train,2.0
img_2184.npy,train,8.0
img_2185.npy,train,2.0
img_2186.npy,train,5.0
img_2187.npy,train,7.0
img_2188.npy,train,2.0
img_2189.npy,train,9.0
img_2190.npy,train,1.0
img_2191.npy,train,8.0
img_2192.npy,train,6.0
img_2193.npy,train,2.0
img_2194.npy,train,4.0
img_2195.npy,train,3.0
img_2196.npy,train,0.0
img_2197.npy,train,2.0
img_2198.npy,train,3.0
img_2199.npy,train,6.0
img_2200.npy,train,2.0
img_2201.npy,train,3.0
img_2202.npy,train,7.0
img_2203.npy,train,8.0
img_2204.npy,train,9.0
img_2205.npy,train,3.0
img_2206.npy,train,3.0
img_2207.npy,train,4.0
img_2208.npy,train,5.0
img_2209.npy,train,2.0
img_2210.npy,train,3.0
img_2211.npy,train,1.0
img_2212.npy,train,2.0
img_2213.npy,train,9.0
img_2214.npy,train,7.0
img_2215.npy,train,3.0
img_2216.npy,train,5.0
img_2217.npy,train,7.0
img_2218.npy,train,5.0
img_2219.npy,train,8.0
img_2220.npy,train,4.0
img_2221.npy,train,4.0
img_2222.npy,train,0.0
img_2223.npy,train,9.0
img_2224.npy,train,4.0
img_2225.npy,train,2.0
img_2226.npy,train,0.0
img_2227.npy,train,1.0
img_2228.npy,train,0.0
img_2229.npy,train,6.0
img_2230.npy,train,6.0
img_2231.npy,train,5.0
img_2232.npy,train,1.0
img_2233.npy,train,8.0
img_2234.npy,train,2.0
img_2235.npy,train,7.0
img_2236.npy,train,1.0
img_2237.npy,train,9.0
img_2238.npy,train,1.0
img_2239.npy,train,0.0
img_2240.npy,train,9.0
img_2241.npy,train,4.0
img_2242.npy,train,7.0
img_2243.npy,train,4.0
img_2244.npy,train,2.0
img_2245.npy,train,4.0
img_2246.npy,train,2.0
img_2247.npy,train,1.0
img_2248.npy,train,7.0
img_2249.npy,train,5.0
img_2250.npy,train,5.0
img_2251.npy,train,3.0
img_2252.npy,train,0.0
img_2253.npy,train,2.0
img_2254.npy,train,2.0
img_2255.npy,train,2.0
img_2256.npy,train,9.0
img_2257.npy,train,1.0
img_2258.npy,train,2.0
img_2259.npy,train,2.0
img_2260.npy,train,6.0
img_2261.npy,train,7.0
img_2262.npy,train,9.0
img_2263.npy,train,0.0
img_2264.npy,train,1.0
img_2265.npy,train,7.0
img_2266.npy,train,7.0
img_2267.npy,train,9.0
img_2268.npy,train,9.0
img_2269.npy,train,7.0
img_2270.npy,train,6.0
img_2271.npy,train,2.0
img_2272.npy,train,7.0
img_2273.npy,train,0.0
img_2274.npy,train,3.0
img_2275.npy,train,9.0
img_2276.npy,train,3.0
img_2277.npy,train,1.0
img_2278.npy,train,7.0
img_2279.npy,train,3.0
img_2280.npy,train,0.0
img_2281.npy,train,4.0
img_2282.npy,train,9.0
img_2283.npy,train,5.0
img_2284.npy,train,8.0
img_2285.npy,train,7.0
img_2286.npy,train,1.0
img_2287.npy,train,6.0
img_2288.npy,train,8.0
img_2289.npy,train,6.0
img_2290.npy,train,8.0
img_2291.npy,train,0.0
img_2292.npy,train,1.0
img_2293.npy,train,3.0
img_2294.npy,train,6.0
img_2295.npy,train,1.0
img_2296.npy,train,2.0
img_2297.npy,train,0.0
img_2298.npy,train,1.0
img_2299.npy,train,6.0
img_2300.npy,train,4.0
img_2301.npy,train,4.0
img_2302.npy,train,5.0
img_2303.npy,train,9.0
img_2304.npy,train,7.0
img_2305.npy,train,3.0
img_2306.npy,train,9.0
img_2307.npy,train,9.0
img_2308.npy,train,3.0
img_2309.npy,train,9.0
img_2310.npy,train,2.0
img_2311.npy,train,7.0
img_2312.npy,train,2.0
img_2313.npy,train,9.0
img_2314.npy,train,9.0
img_2315.npy,train,2.0
img_2316.npy,train,1.0
img_2317.npy,train,4.0
img_2318.npy,train,6.0
img_2319.npy,train,6.0
img_2320.npy,train,8.0
img_2321.npy,train,0.0
img_2322.npy,train,8.0
img_2323.npy,train,3.0
img_2324.npy,train,2.0
img_2325.npy,train,3.0
img_2326.npy,train,8.0
img_2327.npy,train,1.0
img_2328.npy,train,6.0
img_2329.npy,train,3.0
img_2330.npy,train,4.0
img_2331.npy,train,7.0
img_2332.npy,train,9.0
img_2333.npy,train,2.0
img_2334.npy,train,6.0
img_2335.npy,train,4.0
img_2336.npy,train,8.0
img_2337.npy,train,3.0
img_2338.npy,train,1.0
img_2339.npy,train,2.0
img_2340.npy,train,0.0
img_2341.npy,train,6.0
img_2342.npy,train,9.0
img_2343.npy,train,1.0
img_2344.npy,train,7.0
img_2345.npy,train,4.0
img_2346.npy,train,8.0
img_2347.npy,train,4.0
img_2348.npy,train,9.0
img_2349.npy,train,3.0
img_2350.npy,train,1.0
img_2351.npy,train,4.0
img_2352.npy,train,1.0
img_2353.npy,train,9.0
img_2354.npy,train,7.0
img_2355.npy,train,6.0
img_2356.npy,train,5.0
img_2357.npy,train,1.0
img_2358.npy,train,2.0
img_2359.npy,train,3.0
img_2360.npy,train,1.0
img_2361.npy,train,4.0
img_2362.npy,train,2.0
img_2363.npy,train,1.0
img_2364.npy,train,8.0
img_2365.npy,train,1.0
img_2366.npy,train,1.0
img_2367.npy,train,3.0
img_2368.npy,train,0.0
img_2369.npy,train,2.0
img_2370.npy,train,4.0
img_2371.npy,train,3.0
img_2372.npy,train,7.0
img_2373.npy,train,9.0
img_2374.npy,train,5.0
img_2375.npy,train,6.0
img_2376.npy,train,6.0
img_2377.npy,train,7.0
img_2378.npy,train,5.0
img_2379.npy,train,1.0
img_2380.npy,train,9.0
img_2381.npy,train,1.0
img_2382.npy,train,5.0
img_2383.npy,train,5.0
img_2384.npy,train,9.0
img_2385.npy,train,1.0
img_2386.npy,train,7.0
img_2387.npy,train,2.0
img_2388.npy,train,2.0
img_2389.npy,train,9.0
img_2390.npy,train,6.0
img_2391.npy,train,7.0
img_2392.npy,train,4.0
img_2393.npy,train,6.0
img_2394.npy,train,1.0
img_2395.npy,train,8.0
img_2396.npy,train,8.0
img_2397.npy,train,1.0
img_2398.npy,train,4.0
img_2399.npy,train,6.0
img_2400.npy,train,2.0
img_2401.npy,train,3.0
img_2402.npy,train,8.0
img_2403.npy,train,0.0
img_2404.npy,train,9.0
img_2405.npy,train,8.0
img_2406.npy,train,8.0
img_2407.npy,train,6.0
img_2408.npy,train,8.0
img_2409.npy,train,4.0
img_2410.npy,train,3.0
img_2411.npy,train,8.0
img_2412.npy,train,8.0
img_2413.npy,train,1.0
img_2414.npy,train,5.0
img_2415.npy,train,6.0
img_2416.npy,train,7.0
img_2417.npy,train,0.0
img_2418.npy,train,5.0
img_2419.npy,train,5.0
img_2420.npy,train,5.0
img_2421.npy,train,1.0
img_2422.npy,train,1.0
img_2423.npy,train,1.0
img_2424.npy,train,5.0
img_2425.npy,train,3.0
img_2426.npy,train,1.0
img_2427.npy,train,4.0
img_2428.npy,train,1.0
img_2429.npy,train,0.0
img_2430.npy,train,3.0
img_2431.npy,train,0.0
img_2432.npy,train,2.0
img_2433.npy,train,1.0
img_2434.npy,train,2.0
img_2435.npy,train,0.0
img_2436.npy,train,1.0
img_2437.npy,train,5.0
img_2438.npy,train,8.0
img_2439.npy,train,4.0
img_2440.npy,train,2.0
img_2441.npy,train,0.0
img_2442.npy,train,0.0
img_2443.npy,train,2.0
img_2444.npy,train,7.0
img_2445.npy,train,8.0
img_2446.npy,train,2.0
img_2447.npy,train,5.0
img_2448.npy,train,0.0
img_2449.npy,train,5.0
img_2450.npy,train,5.0
img_2451.npy,train,4.0
img_2452.npy,train,8.0
img_2453.npy,train,4.0
img_2454.npy,train,1.0
img_2455.npy,train,4.0
img_2456.npy,train,2.0
img_2457.npy,train,6.0
img_2458.npy,train,6.0
img_2459.npy,train,7.0
img_2460.npy,train,7.0
img_2461.npy,train,6.0
img_2462.npy,train,8.0
img_2463.npy,train,9.0
img_2464.npy,train,8.0
img_2465.npy,train,1.0
img_2466.npy,train,3.0
img_2467.npy,train,4.0
img_2468.npy,train,8.0
img_2469.npy,train,7.0
img_2470.npy,train,0.0
img_2471.npy,train,5.0
img_2472.npy,train,1.0
img_2473.npy,train,6.0
img_2474.npy,train,1.0
img_2475.npy,train,8.0
img_2476.npy,train,8.0
img_2477.npy,train,9.0
img_2478.npy,train,4.0
img_2479.npy,train,9.0
img_2480.npy,train,3.0
img_2481.npy,train,6.0
img_2482.npy,train,0.0
img_2483.npy,train,8.0
img_2484.npy,train,7.0
img_2485.npy,train,2.0
img_2486.npy,train,7.0
img_2487.npy,train,3.0
img_2488.npy,train,0.0
img_2489.npy,train,3.0
img_2490.npy,train,3.0
img_2491.npy,train,1.0
img_2492.npy,train,9.0
img_2493.npy,train,4.0
img_2494.npy,train,1.0
img_2495.npy,train,5.0
img_2496.npy,train,3.0
img_2497.npy,train,6.0
img_2498.npy,train,0.0
img_2499.npy,train,4.0
img_2500.npy,train,2.0
img_2501.npy,train,1.0
img_2502.npy,train,8.0
img_2503.npy,train,2.0
img_2504.npy,train,7.0
img_2505.npy,train,8.0
img_2506.npy,train,2.0
img_2507.npy,train,2.0
img_2508.npy,train,0.0
img_2509.npy,train,0.0
img_2510.npy,train,4.0
img_2511.npy,train,2.0
img_2512.npy,train,5.0
img_2513.npy,train,3.0
img_2514.npy,train,7.0
img_2515.npy,train,4.0
img_2516.npy,train,7.0
img_2517.npy,train,8.0
img_2518.npy,train,3.0
img_2519.npy,train,3.0
img_2520.npy,train,7.0
img_2521.npy,train,3.0
img_2522.npy,train,3.0
img_2523.npy,train,1.0
img_2524.npy,train,5.0
img_2525.npy,train,8.0
img_2526.npy,train,9.0
img_2527.npy,train,5.0
img_2528.npy,train,2.0
img_2529.npy,train,6.0
img_2530.npy,train,2.0
img_2531.npy,train,7.0
img_2532.npy,train,3.0
img_2533.npy,train,3.0
img_2534.npy,train,5.0
img_2535.npy,train,3.0
img_2536.npy,train,7.0
img_2537.npy,train,7.0
img_2538.npy,train,8.0
img_2539.npy,train,2.0
img_2540.npy,train,7.0
img_2541.npy,train,4.0
img_2542.npy,train,8.0
img_2543.npy,train,2.0
img_2544.npy,train,7.0
img_2545.npy,train,8.0
img_2546.npy,train,4.0
img_2547.npy,train,1.0
img_2548.npy,train,1.0
img_2549.npy,train,2.0
img_2550.npy,train,6.0
img_2551.npy,train,9.0
img_2552.npy,train,6.0
img_2553.npy,train,2.0
img_2554.npy,train,3.0
img_2555.npy,train,2.0
img_2556.npy,train,0.0
img_2557.npy,train,1.0
img_2558.npy,train,8.0
img_2559.npy,train,2.0
img_2560.npy,train,9.0
img_2561.npy,train,3.0
img_2562.npy,train,0.0
img_2563.npy,train,7.0
img_2564.npy,train,1.0
img_2565.npy,train,7.0
img_2566.npy,train,8.0
img_2567.npy,train,7.0
img_2568.npy,train,8.0
img_2569.npy,train,6.0
img_2570.npy,train,9.0
img_2571.npy,train,1.0
img_2572.npy,train,0.0
img_2573.npy,train,9.0
img_2574.npy,train,6.0
img_2575.npy,train,5.0
img_2576.npy,train,4.0
img_2577.npy,train,2.0
img_2578.npy,train,9.0
img_2579.npy,train,2.0
img_2580.npy,train,9.0
img_2581.npy,train,8.0
img_2582.npy,train,1.0
img_2583.npy,train,7.0
img_2584.npy,train,0.0
img_2585.npy,train,5.0
img_2586.npy,train,7.0
img_2587.npy,train,8.0
img_2588.npy,train,3.0
img_2589.npy,train,7.0
img_2590.npy,train,9.0
img_2591.npy,train,3.0
img_2592.npy,train,3.0
img_2593.npy,train,0.0
img_2594.npy,train,7.0
img_2595.npy,train,7.0
img_2596.npy,train,6.0
img_2597.npy,train,3.0
img_2598.npy,train,6.0
img_2599.npy,train,7.0
img_2600.npy,train,9.0
img_2601.npy,train,8.0
img_2602.npy,train,9.0
img_2603.npy,train,0.0
img_2604.npy,train,4.0
img_2605.npy,train,3.0
img_2606.npy,train,8.0
img_2607.npy,train,2.0
img_2608.npy,train,5.0
img_2609.npy,train,2.0
img_2610.npy,train,9.0
img_2611.npy,train,6.0
img_2612.npy,train,0.0
img_2613.npy,train,7.0
img_2614.npy,train,7.0
img_2615.npy,train,5.0
img_2616.npy,train,6.0
img_2617.npy,train,4.0
img_2618.npy,train,8.0
img_2619.npy,train,2.0
img_2620.npy,train,3.0
img_2621.npy,train,2.0
img_2622.npy,train,1.0
img_2623.npy,train,7.0
img_2624.npy,train,7.0
img_2625.npy,train,7.0
img_2626.npy,train,0.0
img_2627.npy,train,8.0
img_2628.npy,train,2.0
img_2629.npy,train,0.0
img_2630.npy,train,3.0
img_2631.npy,train,4.0
img_2632.npy,train,7.0
img_2633.npy,train,3.0
img_2634.npy,train,0.0
img_2635.npy,train,2.0
img_2636.npy,train,5.0
img_2637.npy,train,1.0
img_2638.npy,train,2.0
img_2639.npy,train,2.0
img_2640.npy,train,9.0
img_2641.npy,train,0.0
img_2642.npy,train,7.0
img_2643.npy,train,9.0
img_2644.npy,train,5.0
img_2645.npy,train,3.0
img_2646.npy,train,8.0
img_2647.npy,train,5.0
img_2648.npy,train,1.0
img_2649.npy,train,4.0
img_2650.npy,train,6.0
img_2651.npy,train,7.0
img_2652.npy,train,9.0
img_2653.npy,train,9.0
img_2654.npy,train,1.0
img_2655.npy,train,1.0
img_2656.npy,train,1.0
img_2657.npy,train,0.0
img_2658.npy,train,9.0
img_2659.npy,train,7.0
img_2660.npy,train,1.0
img_2661.npy,train,7.0
img_2662.npy,train,1.0
img_2663.npy,train,9.0
img_2664.npy,train,8.0
img_2665.npy,train,2.0
img_2666.npy,train,2.0
img_2667.npy,train,9.0
img_2668.npy,train,4.0
img_2669.npy,train,1.0
img_2670.npy,train,0.0
img_2671.npy,train,0.0
img_2672.npy,train,9.0
img_2673.npy,train,2.0
img_2674.npy,train,7.0
img_2675.npy,train,5.0
img_2676.npy,train,2.0
img_2677.npy,train,3.0
img_2678.npy,train,9.0
img_2679.npy,train,4.0
img_2680.npy,train,6.0
img_2681.npy,train,1.0
img_2682.npy,train,9.0
img_2683.npy,train,9.0
img_2684.npy,train,6.0
img_2685.npy,train,4.0
img_2686.npy,train,7.0
img_2687.npy,train,3.0
img_2688.npy,train,2.0
img_2689.npy,train,5.0
img_2690.npy,train,2.0
img_2691.npy,train,5.0
img_2692.npy,train,5.0
img_2693.npy,train,6.0
img_2694.npy,train,8.0
img_2695.npy,train,1.0
img_2696.npy,train,1.0
img_2697.npy,train,0.0
img_2698.npy,train,0.0
img_2699.npy,train,0.0
img_2700.npy,train,1.0
img_2701.npy,train,4.0
img_2702.npy,train,6.0
img_2703.npy,train,4.0
img_2704.npy,train,7.0
img_2705.npy,train,7.0
img_2706.npy,train,4.0
img_2707.npy,train,3.0
img_2708.npy,train,8.0
img_2709.npy,train,5.0
img_2710.npy,train,4.0
img_2711.npy,train,2.0
img_2712.npy,train,9.0
img_2713.npy,train,3.0
img_2714.npy,train,8.0
img_2715.npy,train,4.0
img_2716.npy,train,8.0
img_2717.npy,train,0.0
img_2718.npy,train,3.0
img_2719.npy,train,5.0
img_2720.npy,train,0.0
img_2721.npy,train,0.0
img_2722.npy,train,8.0
img_2723.npy,train,6.0
img_2724.npy,train,7.0
img_2725.npy,train,9.0
img_2726.npy,train,1.0
img_2727.npy,train,7.0
img_2728.npy,train,2.0
img_2729.npy,train,7.0
img_2730.npy,train,6.0
img_2731.npy,train,9.0
img_2732.npy,train,9.0
img_2733.npy,train,8.0
img_2734.npy,train,9.0
img_2735.npy,train,8.0
img_2736.npy,train,9.0
img_2737.npy,train,3.0
img_2738.npy,train,8.0
img_2739.npy,train,3.0
img_2740.npy,train,7.0
img_2741.npy,train,9.0
img_2742.npy,train,7.0
img_2743.npy,train,6.0
img_2744.npy,train,1.0
img_2745.npy,train,5.0
img_2746.npy,train,0.0
img_2747.npy,train,6.0
img_2748.npy,train,9.0
img_2749.npy,train,6.0
img_2750.npy,train,0.0
img_2751.npy,train,3.0
img_2752.npy,train,3.0
img_2753.npy,train,0.0
img_2754.npy,train,6.0
img_2755.npy,train,9.0
img_2756.npy,train,0.0
img_2757.npy,train,3.0
img_2758.npy,train,0.0
img_2759.npy,train,6.0
img_2760.npy,train,8.0
img_2761.npy,train,2.0
img_2762.npy,train,8.0
img_2763.npy,train,6.0
img_2764.npy,train,8.0
img_2765.npy,train,3.0
img_2766.npy,train,8.0
img_2767.npy,train,0.0
img_2768.npy,train,6.0
img_2769.npy,train,1.0
img_2770.npy,train,0.0
img_2771.npy,train,7.0
img_2772.npy,train,2.0
img_2773.npy,train,8.0
img_2774.npy,train,7.0
img_2775.npy,train,4.0
img_2776.npy,train,6.0
img_2777.npy,train,9.0
img_2778.npy,train,9.0
img_2779.npy,train,3.0
img_2780.npy,train,1.0
img_2781.npy,train,9.0
img_2782.npy,train,1.0
img_2783.npy,train,7.0
img_2784.npy,train,9.0
img_2785.npy,train,1.0
img_2786.npy,train,9.0
img_2787.npy,train,1.0
img_2788.npy,train,0.0
img_2789.npy,train,7.0
img_2790.npy,train,5.0
img_2791.npy,train,2.0
img_2792.npy,train,2.0
img_2793.npy,train,6.0
img_2794.npy,train,8.0
img_2795.npy,train,9.0
img_2796.npy,train,3.0
img_2797.npy,train,5.0
img_2798.npy,train,8.0
img_2799.npy,train,9.0
img_2800.npy,train,2.0
img_2801.npy,train,5.0
img_2802.npy,train,9.0
img_2803.npy,train,8.0
img_2804.npy,train,7.0
img_2805.npy,train,0.0
img_2806.npy,train,1.0
img_2807.npy,train,0.0
img_2808.npy,train,0.0
img_2809.npy,train,8.0
img_2810.npy,train,1.0
img_2811.npy,train,9.0
img_2812.npy,train,6.0
img_2813.npy,train,2.0
img_2814.npy,train,3.0
img_2815.npy,train,8.0
img_2816.npy,train,1.0
img_2817.npy,train,1.0
img_2818.npy,train,1.0
img_2819.npy,train,6.0
img_2820.npy,train,6.0
img_2821.npy,train,1.0
img_2822.npy,train,9.0
img_2823.npy,train,0.0
img_2824.npy,train,9.0
img_2825.npy,train,1.0
img_2826.npy,train,1.0
img_2827.npy,train,2.0
img_2828.npy,train,9.0
img_2829.npy,train,6.0
img_2830.npy,train,7.0
img_2831.npy,train,2.0
img_2832.npy,train,0.0
img_2833.npy,train,9.0
img_2834.npy,train,1.0
img_2835.npy,train,1.0
img_2836.npy,train,8.0
img_2837.npy,train,0.0
img_2838.npy,train,4.0
img_2839.npy,train,6.0
img_2840.npy,train,9.0
img_2841.npy,train,0.0
img_2842.npy,train,8.0
img_2843.npy,train,0.0
img_2844.npy,train,8.0
img_2845.npy,train,7.0
img_2846.npy,train,7.0
img_2847.npy,train,1.0
img_2848.npy,train,0.0
img_2849.npy,train,3.0
img_2850.npy,train,2.0
img_2851.npy,train,5.0
img_2852.npy,train,4.0
img_2853.npy,train,1.0
img_2854.npy,train,6.0
img_2855.npy,train,3.0
img_2856.npy,train,5.0
img_2857.npy,train,3.0
img_2858.npy,train,7.0
img_2859.npy,train,5.0
img_2860.npy,train,9.0
img_2861.npy,train,4.0
img_2862.npy,train,4.0
img_2863.npy,train,8.0
img_2864.npy,train,1.0
img_2865.npy,train,3.0
img_2866.npy,train,0.0
img_2867.npy,train,0.0
img_2868.npy,train,2.0
img_2869.npy,train,7.0
img_2870.npy,train,5.0
img_2871.npy,train,3.0
img_2872.npy,train,6.0
img_2873.npy,train,7.0
img_2874.npy,train,0.0
img_2875.npy,train,8.0
img_2876.npy,train,0.0
img_2877.npy,train,1.0
img_2878.npy,train,3.0
img_2879.npy,train,6.0
img_2880.npy,train,1.0
img_2881.npy,train,1.0
img_2882.npy,train,0.0
img_2883.npy,train,4.0
img_2884.npy,train,8.0
img_2885.npy,train,6.0
img_2886.npy,train,7.0
img_2887.npy,train,4.0
img_2888.npy,train,0.0
img_2889.npy,train,7.0
img_2890.npy,train,3.0
img_2891.npy,train,7.0
img_2892.npy,train,1.0
img_2893.npy,train,7.0
img_2894.npy,train,8.0
img_2895.npy,train,9.0
img_2896.npy,train,4.0
img_2897.npy,train,2.0
img_2898.npy,train,9.0
img_2899.npy,train,1.0
img_2900.npy,train,6.0
img_2901.npy,train,8.0
img_2902.npy,train,1.0
img_2903.npy,train,1.0
img_2904.npy,train,4.0
img_2905.npy,train,5.0
img_2906.npy,train,6.0
img_2907.npy,train,1.0
img_2908.npy,train,1.0
img_2909.npy,train,7.0
img_2910.npy,train,1.0
img_2911.npy,train,2.0
img_2912.npy,train,7.0
img_2913.npy,train,6.0
img_2914.npy,train,9.0
img_2915.npy,train,2.0
img_2916.npy,train,5.0
img_2917.npy,train,2.0
img_2918.npy,train,1.0
img_2919.npy,train,3.0
img_2920.npy,train,0.0
img_2921.npy,train,0.0
img_2922.npy,train,7.0
img_2923.npy,train,0.0
img_2924.npy,train,1.0
img_2925.npy,train,9.0
img_2926.npy,train,6.0
img_2927.npy,train,0.0
img_2928.npy,train,6.0
img_2929.npy,train,5.0
img_2930.npy,train,0.0
img_2931.npy,train,1.0
img_2932.npy,train,2.0
img_2933.npy,train,0.0
img_2934.npy,train,9.0
img_2935.npy,train,8.0
img_2936.npy,train,4.0
img_2937.npy,train,1.0
img_2938.npy,train,4.0
img_2939.npy,train,9.0
img_2940.npy,train,3.0
img_2941.npy,train,6.0
img_2942.npy,train,4.0
img_2943.npy,train,9.0
img_2944.npy,train,6.0
img_2945.npy,train,2.0
img_2946.npy,train,0.0
img_2947.npy,train,7.0
img_2948.npy,train,1.0
img_2949.npy,train,7.0
img_2950.npy,train,1.0
img_2951.npy,train,8.0
img_2952.npy,train,2.0
img_2953.npy,train,3.0
img_2954.npy,train,8.0
img_2955.npy,train,9.0
img_2956.npy,train,1.0
img_2957.npy,train,1.0
img_2958.npy,train,4.0
img_2959.npy,train,6.0
img_2960.npy,train,8.0
img_2961.npy,train,7.0
img_2962.npy,train,2.0
img_2963.npy,train,1.0
img_2964.npy,train,1.0
img_2965.npy,train,1.0
img_2966.npy,train,1.0
img_2967.npy,train,3.0
img_2968.npy,train,4.0
img_2969.npy,train,4.0
img_2970.npy,train,3.0
img_2971.npy,train,3.0
img_2972.npy,train,4.0
img_2973.npy,train,8.0
img_2974.npy,train,6.0
img_2975.npy,train,5.0
img_2976.npy,train,9.0
img_2977.npy,train,2.0
img_2978.npy,train,5.0
img_2979.npy,train,6.0
img_2980.npy,train,0.0
img_2981.npy,train,0.0
img_2982.npy,train,1.0
img_2983.npy,train,1.0
img_2984.npy,train,6.0
img_2985.npy,train,3.0
img_2986.npy,train,2.0
img_2987.npy,train,3.0
img_2988.npy,train,4.0
img_2989.npy,train,7.0
img_2990.npy,train,1.0
img_2991.npy,train,0.0
img_2992.npy,train,8.0
img_2993.npy,train,2.0
img_2994.npy,train,6.0
img_2995.npy,train,4.0
img_2996.npy,train,6.0
img_2997.npy,train,1.0
img_2998.npy,train,7.0
img_2999.npy,train,5.0
img_3000.npy,train,7.0
img_3001.npy,train,2.0
img_3002.npy,train,7.0
img_3003.npy,train,2.0
img_3004.npy,train,0.0
img_3005.npy,train,5.0
img_3006.npy,train,3.0
img_3007.npy,train,2.0
img_3008.npy,train,9.0
img_3009.npy,train,5.0
img_3010.npy,train,6.0
img_3011.npy,train,7.0
img_3012.npy,train,9.0
img_3013.npy,train,0.0
img_3014.npy,train,2.0
img_3015.npy,train,2.0
img_3016.npy,train,3.0
img_3017.npy,train,0.0
img_3018.npy,train,4.0
img_3019.npy,train,8.0
img_3020.npy,train,5.0
img_3021.npy,train,6.0
img_3022.npy,train,9.0
img_3023.npy,train,0.0
img_3024.npy,train,6.0
img_3025.npy,train,2.0
img_3026.npy,train,5.0
img_3027.npy,train,4.0
img_3028.npy,train,0.0
img_3029.npy,train,6.0
img_3030.npy,train,1.0
img_3031.npy,train,1.0
img_3032.npy,train,9.0
img_3033.npy,train,0.0
img_3034.npy,train,7.0
img_3035.npy,train,0.0
img_3036.npy,train,3.0
img_3037.npy,train,0.0
img_3038.npy,train,6.0
img_3039.npy,train,6.0
img_3040.npy,train,5.0
img_3041.npy,train,9.0
img_3042.npy,train,6.0
img_3043.npy,train,1.0
img_3044.npy,train,2.0
img_3045.npy,train,8.0
img_3046.npy,train,4.0
img_3047.npy,train,1.0
img_3048.npy,train,0.0
img_3049.npy,train,2.0
img_3050.npy,train,8.0
img_3051.npy,train,2.0
img_3052.npy,train,0.0
img_3053.npy,train,4.0
img_3054.npy,train,4.0
img_3055.npy,train,7.0
img_3056.npy,train,4.0
img_3057.npy,train,8.0
img_3058.npy,train,0.0
img_3059.npy,train,2.0
img_3060.npy,train,2.0
img_3061.npy,train,2.0
img_3062.npy,train,0.0
img_3063.npy,train,0.0
img_3064.npy,train,6.0
img_3065.npy,train,0.0
img_3066.npy,train,7.0
img_3067.npy,train,7.0
img_3068.npy,train,2.0
img_3069.npy,train,5.0
img_3070.npy,train,1.0
img_3071.npy,train,8.0
img_3072.npy,train,9.0
img_3073.npy,train,4.0
img_3074.npy,train,6.0
img_3075.npy,train,9.0
img_3076.npy,train,1.0
img_3077.npy,train,9.0
img_3078.npy,train,4.0
img_3079.npy,train,8.0
img_3080.npy,train,0.0
img_3081.npy,train,9.0
img_3082.npy,train,9.0
img_3083.npy,train,1.0
img_3084.npy,train,8.0
img_3085.npy,train,7.0
img_3086.npy,train,1.0
img_3087.npy,train,3.0
img_3088.npy,train,0.0
img_3089.npy,train,4.0
img_3090.npy,train,1.0
img_3091.npy,train,4.0
img_3092.npy,train,1.0
img_3093.npy,train,4.0
img_3094.npy,train,6.0
img_3095.npy,train,2.0
img_3096.npy,train,2.0
img_3097.npy,train,5.0
img_3098.npy,train,8.0
img_3099.npy,train,9.0
img_3100.npy,train,2.0
img_3101.npy,train,2.0
img_3102.npy,train,8.0
img_3103.npy,train,0.0
img_3104.npy,train,1.0
img_3105.npy,train,3.0
img_3106.npy,train,3.0
img_3107.npy,train,8.0
img_3108.npy,train,4.0
img_3109.npy,train,7.0
img_3110.npy,train,3.0
img_3111.npy,train,1.0
img_3112.npy,train,2.0
img_3113.npy,train,6.0
img_3114.npy,train,6.0
img_3115.npy,train,6.0
img_3116.npy,train,7.0
img_3117.npy,train,0.0
img_3118.npy,train,0.0
img_3119.npy,train,3.0
img_3120.npy,train,4.0
img_3121.npy,train,1.0
img_3122.npy,train,1.0
img_3123.npy,train,2.0
img_3124.npy,train,6.0
img_3125.npy,train,1.0
img_3126.npy,train,6.0
img_3127.npy,train,0.0
img_3128.npy,train,0.0
img_3129.npy,train,4.0
img_3130.npy,train,1.0
img_3131.npy,train,2.0
img_3132.npy,train,9.0
img_3133.npy,train,0.0
img_3134.npy,train,2.0
img_3135.npy,train,7.0
img_3136.npy,train,0.0
img_3137.npy,train,3.0
img_3138.npy,train,7.0
img_3139.npy,train,0.0
img_3140.npy,train,5.0
img_3141.npy,train,1.0
img_3142.npy,train,1.0
img_3143.npy,train,5.0
img_3144.npy,train,1.0
img_3145.npy,train,2.0
img_3146.npy,train,1.0
img_3147.npy,train,0.0
img_3148.npy,train,6.0
